IdOportunidad,IdEmpresa,IdPropietario,TipoDivisaAjuste,Zona,Importe,FechaCierre,Participantes,ImporteEnMXN,ClasificacionZona,RangoImporte,RendimientoPorZona,AñoCierre,MesCierre,ImporteAcumulado,CrecimientoRelativo
006UG00000DTVfFYAX,0014100001uMqH4AAK,00541000007MjgXAAS,MXN,ZONA 3,330000,12/11/2024,12,330000,Periferica,Bajo,27500,2024,11,1758000,0.316853933
006UG0000087EknYAE,0018X00003JyZOLQA3,0058X00000GIoK5QAL,MXN,ZONA 4,1250000,12/10/2024,30,1250000,Periferica,Medio,41666.66667,2024,10,6550000,4.458333333
006UG000008Z7dAYAS,0013f000002GqZSAA0,00541000007MjgxAAC,MXN,ZONA 5,62310,12/10/2024,0,62310,Periferica,Bajo,62310,2024,10,312310,0.24924
006UG00000AU3ltYAD,0018X00003HaDHBQA3,0053f000000nxsbAAA,USD,ZONA 1,84000,12/10/2024,60,1696800,Central,Medio,28280,2024,10,1696800,0
006UG00000D1nGvYAJ,0014100001uMs82AAC,00541000007Mji0AAC,MXN,ZONA 4,90000,12/10/2024,0,90000,Periferica,Bajo,90000,2024,10,320000,0.391304348
006UG00000DjIm5YAF,0018X00003EybnOQAR,00541000007MjgdAAC,MXN,ZONA 3,1990000,12/10/2024,50,1990000,Periferica,Medio,39800,2024,10,1990000,0
006UG00000DjL5dYAF,0018X00003EybnOQAR,00541000007MjgdAAC,MXN,ZONA 3,600000,12/10/2024,15,600000,Periferica,Bajo,40000,2024,10,2590000,0.301507538
006UG00000DJnLhYAL,001UG0000079FTdYAM,0053f000000nxsWAAQ,USD,ZONA 1,317671,12/10/2024,0,6416954.2,Central,Medio,6416954.2,2024,10,6416954.2,0
006UG000007jbnOYAQ,0018X000038NwL5QAK,0058X00000H5RD6QAN,MXN,ZONA 4,358200,12/09/2024,20,358200,Periferica,Bajo,17910,2024,9,16778600,18.73952941
006UG000009Ll3aYAC,0013f000004XnZNAA0,005UG000001hsRBYAY,MXN,ZONA 4,83000,12/09/2024,0,83000,Periferica,Bajo,83000,2024,9,83000,0
006UG00000BfqKTYAZ,001UG0000045OyfYAE,0058X00000GBaShQAL,MXN,ZONA 2,49000,12/09/2024,0,49000,Central,Muy Bajo,49000,2024,9,844000,0.25037037
006UG00000CrA8oYAF,0014100001uNFozAAG,0058X00000FQzgUQAT,MXN,ZONA 2,55000,12/09/2024,15,55000,Central,Bajo,3666.666667,2024,9,7965400,34.40177778
006UG00000D1F0jYAF,0014100001uMr3TAAS,00541000007MjfrAAC,MXN,ZONA 2,1050000,12/09/2024,25,1050000,Central,Medio,42000,2024,9,1050000,0
006UG00000DXAZ0YAP,001UG00000GexUnYAJ,0058X00000F1ld7QAB,MXN,ZONA 3,133000,12/09/2024,35,133000,Periferica,Bajo,3800,2024,9,1162500,0.963682432
0068X00001Hic6XQAR,0012M000021WUsdQAG,00541000007N8XPAA0,MXN,ZONA 5,450000,12/08/2024,12,450000,Periferica,Bajo,37500,2024,8,450000,0
006UG00000C13WRYAZ,001UG00000Ei7XDYAZ,00541000007MjhOAAS,MXN,ZONA 1,500000,12/08/2024,0,500000,Central,Bajo,500000,2024,8,500000,0
006UG00000AEi53YAD,0014100001uMqXlAAK,0058X00000F1ld7QAB,MXN,ZONA 3,115000,12/07/2024,0,115000,Periferica,Bajo,115000,2024,7,1277500,1.157939189
006UG00000AqmUGYAZ,0014100001bPuldAAC,0058X00000F1ld7QAB,MXN,ZONA 3,112000,12/07/2024,0,112000,Periferica,Bajo,112000,2024,7,1389500,1.347128378
006UG00000AquoMYAR,0014100001bPuldAAC,0058X00000F1ld7QAB,MXN,ZONA 3,57000,12/07/2024,0,57000,Periferica,Bajo,57000,2024,7,1446500,1.443412162
006UG00000CGQCXYA5,0018X000035eo6BQAQ,005UG000000eQVFYA2,MXN,ZONA 4,80000,12/07/2024,0,80000,Periferica,Bajo,80000,2024,7,355000,1.448275862
006UG00000CihC3YAJ,001UG000009SdxKYAS,005UG000000eQVFYA2,MXN,ZONA 4,300000,12/07/2024,25,300000,Periferica,Bajo,12000,2024,7,655000,3.517241379
006UG00000Cr6raYAB,0014100001uMq7JAAS,0053f000000DoGpAAK,MXN,ZONA 3,900000,12/07/2024,0,900000,Periferica,Bajo,900000,2024,7,1898382,5.32794
006UG00000CWSDZYA5,001UG00000FLWdlYAH,0053f000000DoGpAAK,MXN,ZONA 3,135000,12/07/2024,25,135000,Periferica,Bajo,5400,2024,7,2033382,5.77794
006UG00000CWXWbYAP,0014100001uMqXgAAK,0053f000000DoGpAAK,MXN,ZONA 3,298900,12/07/2024,0,298900,Periferica,Bajo,298900,2024,7,2332282,6.774273333
006UG000005xurLYAQ,0014100001uNFozAAG,0058X00000FQzgUQAT,MXN,ZONA 2,683000,12/06/2024,2000,683000,Central,Bajo,341.5,2024,6,8648400,37.43733333
006UG0000071mBRYAY,0013f000002GCgwAAG,0058X00000H5RD6QAN,MXN,ZONA 4,596500,12/06/2024,10,596500,Periferica,Bajo,59650,2024,6,17375100,19.44129412
006UG0000087IejYAE,0014100001uMu6VAAS,00541000007N8XPAA0,MXN,ZONA 5,425000,12/06/2024,9,425000,Periferica,Bajo,47222.22222,2024,6,875000,0.944444444
006UG00000C6CvdYAF,0014100001uMqjlAAC,00541000007MjgdAAC,MXN,ZONA 3,1050000,12/06/2024,25,1050000,Periferica,Medio,42000,2024,6,3640000,0.829145729
006UG00000CaX4zYAF,0014100001uMqQMAA0,0053f000000ERMNAA4,MXN,ZONA 2,49870,12/06/2024,35,49870,Central,Muy Bajo,1424.857143,2024,6,6389890,20.67555979
006UG00000D4GebYAF,0014100001uMr9eAAC,00541000007Mjg5AAC,MXN,ZONA 3,275000,12/06/2024,20,275000,Periferica,Bajo,13750,2024,6,4895000,3.895
006UG00000DDb0fYAD,0013f00000973SRAAY,00541000007MjhWAAS,MXN,ZONA 2,75000,12/06/2024,15,75000,Central,Bajo,5000,2024,6,2297200,1.566703911
006UG00000DDf13YAD,001UG00000GFjQDYA1,00541000007MjhWAAS,MXN,ZONA 2,120000,12/06/2024,0,120000,Central,Bajo,120000,2024,6,2417200,1.700782123
006UG00000DI0RtYAL,0012M000028jWNLQA2,00541000007MjgtAAC,MXN,ZONA 5,627000,12/06/2024,50,627000,Periferica,Bajo,12540,2024,6,627000,0
006UG00000DI6sHYAT,001UG00000GLl7aYAD,0053f000000ERMNAA4,MXN,ZONA 2,296969,12/06/2024,0,296969,Central,Bajo,296969,2024,6,6686859,21.68292757
006UG00000DXPUnYAP,0014100001WJKjzAAH,0052M000008ag3jQAA,MXN,ZONA 5,67500,12/06/2024,800,67500,Periferica,Bajo,84.375,2024,6,330684,0.256474558
006UG000007okWgYAI,0014100001uMsSbAAK,00541000007MjgXAAS,MXN,ZONA 3,81300,12/05/2024,17,81300,Periferica,Bajo,4782.352941,2024,5,1839300,0.377752809
006UG000009r5ijYAA,0014100001uMqbqAAC,00541000007Mjg5AAC,MXN,ZONA 3,5350000,12/05/2024,0,5350000,Periferica,Medio,5350000,2024,5,10245000,9.245
006UG00000AyES9YAN,0014100001uMq7LAAS,00541000007Mji0AAC,MXN,ZONA 4,8850000,12/05/2024,0,8850000,Periferica,Medio,8850000,2024,5,9170000,38.86956522
006UG00000B0jtHYAR,001UG00000Ce6avYAB,00541000007MjgVAAS,MXN,ZONA 3,555000,12/05/2024,36,555000,Periferica,Bajo,15416.66667,2024,5,555000,0
006UG00000BUS70YAH,0014100001uMqPsAAK,00541000007MjgVAAS,MXN,ZONA 3,48825,12/05/2024,8,48825,Periferica,Muy Bajo,6103.125,2024,5,603825,0.087972973
006UG00000C6soPYAR,001UG00000D0fA9YAJ,00541000007MjgVAAS,MXN,ZONA 3,317500,12/05/2024,30,317500,Periferica,Bajo,10583.33333,2024,5,921325,0.660045045
006UG00000ChHrVYAV,0013f000004XnZNAA0,005UG000001hsRBYAY,MXN,ZONA 4,685000,12/05/2024,20,685000,Periferica,Bajo,34250,2024,5,768000,8.253012048
006UG00000CITMRYA5,0018X000032XdAvQAK,00541000007Mjg5AAC,MXN,ZONA 3,195000,12/05/2024,15,195000,Periferica,Bajo,13000,2024,5,10440000,9.44
006UG00000ClKFiYAN,001UG00000FeiT7YAJ,00541000007Mjg5AAC,MXN,ZONA 3,0,12/05/2024,0,0,Periferica,Muy Bajo,0,2024,5,10440000,9.44
006UG00000ClR2fYAF,001UG00000Fek6kYAB,00541000007Mjg5AAC,MXN,ZONA 3,0,12/05/2024,0,0,Periferica,Muy Bajo,0,2024,5,10440000,9.44
006UG00000D6eGHYAZ,0014100001U6tJEAAZ,00541000007MjgQAAS,MXN,ZONA 3,160000,12/05/2024,0,160000,Periferica,Bajo,160000,2024,5,560000,0.4
006UG00000DFwvRYAT,001UG00000GIhtOYAT,0053f000000DoGpAAK,MXN,ZONA 3,120000,12/05/2024,0,120000,Periferica,Bajo,120000,2024,5,2452282,7.174273333
006UG00000DOb0ZYAT,0012M000021WUsdQAG,005UG000002JtyvYAC,MXN,ZONA 5,25840,12/05/2024,9,25840,Periferica,Muy Bajo,2871.111111,2024,5,25840,0
006UG00000DRc89YAD,001UG00000FylgAYAR,0058X00000FQzgUQAT,MXN,ZONA 2,24900,12/05/2024,0,24900,Central,Muy Bajo,24900,2024,5,8673300,37.548
006UG00000DVgukYAD,0013f0000037YamAAE,00541000007Mjg1AAC,USD,ZONA 1,70500,12/05/2024,3,1424100,Central,Medio,474700,2024,5,1424100,0
006UG00000DVktVYAT,0014100001zzCTpAAM,00541000007MjgwAAC,MXN,ZONA 5,600000,12/05/2024,120,600000,Periferica,Bajo,5000,2024,5,1200000,1
006UG00000DWFR3YAP,0013f0000037YamAAE,00541000007Mjg1AAC,USD,ZONA 1,30000,12/05/2024,5,606000,Central,Bajo,121200,2024,5,2030100,0.425531915
0068X00001J8QoQQAV,0018X00003BUbIFQA1,0058X00000FQMA0QAP,USD,ZONA 1,31400,12/04/2024,20,634280,Central,Bajo,31714,2024,4,634280,0
006UG0000055qpVYAQ,0014100001uNFozAAG,0058X00000FQzgUQAT,MXN,ZONA 2,717226,12/04/2024,0,717226,Central,Bajo,717226,2024,4,9390526,40.73567111
006UG000007R2XxYAK,0013f0000058v0kAAA,0058X00000FQzgUQAT,MXN,ZONA 2,0,12/04/2024,0,0,Central,Muy Bajo,0,2024,4,9390526,40.73567111
006UG000008JJC3YAO,0013f000002HiJjAAK,0058X00000GIoJvQAL,MXN,ZONA 4,4139774,12/04/2024,0,4139774,Periferica,Medio,4139774,2024,4,6363956,1.861256858
006UG000008MFQPYA4,0013f000002HiJjAAK,0058X00000GIoJvQAL,MXN,ZONA 4,565000,12/04/2024,0,565000,Periferica,Bajo,565000,2024,4,6928956,2.115282832
006UG000009OCxJYAW,0013f000003SkU2AAK,0058X00000GIoJvQAL,MXN,ZONA 4,86000,12/04/2024,15,86000,Periferica,Bajo,5733.333333,2024,4,7014956,2.153948733
006UG00000A8OllYAF,0014100001uMqX4AAK,0053f000000lhfmAAA,MXN,ZONA 5,152000,12/04/2024,20,152000,Periferica,Bajo,7600,2024,4,500000,0.436781609
006UG00000CBJTSYA5,0013f000002HiJjAAK,0058X00000GIoJvQAL,MXN,ZONA 4,24500,12/04/2024,500,24500,Periferica,Muy Bajo,49,2024,4,7039456,2.164964018
006UG00000DHkdGYAT,0014100001vaxAbAAI,00541000007MjgVAAS,MXN,ZONA 3,5156250,12/04/2024,1,5156250,Periferica,Medio,5156250,2024,4,6077575,9.950585586
006UG00000DHzArYAL,001UG00000Ga34fYAB,0053f000000m1eKAAQ,MXN,ZONA 3,35000,12/04/2024,35,35000,Periferica,Muy Bajo,1000,2024,4,1032000,0.035105316
006UG00000DR9u9YAD,0014100001uMrB1AAK,00541000007MjgwAAC,MXN,ZONA 5,80000,12/04/2024,20,80000,Periferica,Bajo,4000,2024,4,1280000,1.133333333
006UG00000DTcVRYA1,0014100001uMqFsAAK,0052M000008g7RkQAI,MXN,ZONA 4,3276850,12/04/2024,1800,3276850,Periferica,Medio,1820.472222,2024,4,3276850,0
006UG00000DTwkHYAT,001UG00000GaJvoYAF,0053f000000ETPiAAO,MXN,ZONA 3,54000,12/04/2024,30,54000,Periferica,Bajo,1800,2024,4,54000,0
006UG000008fUX1YAM,001UG00000AVK7xYAH,0053f000000mM3KAAU,MXN,ZONA 4,437700,12/03/2024,0,437700,Periferica,Bajo,437700,2024,3,714400,1.581857608
006UG00000ClqDxYAJ,0013f000004LeAVAA0,0053f000000lhfmAAA,MXN,ZONA 5,110000,12/03/2024,20,110000,Periferica,Bajo,5500,2024,3,610000,0.752873563
006UG00000DCVoXYAX,0014100001bPujIAAS,00541000002payeAAA,MXN,ZONA 3,70490,12/03/2024,0,70490,Periferica,Bajo,70490,2024,3,1264656,3.229618729
006UG00000DH9CIYA1,0014100001uMsZgAAK,00541000007MjgwAAC,MXN,ZONA 5,60000,12/03/2024,12,60000,Periferica,Bajo,5000,2024,3,1340000,1.233333333
006UG00000DJn7DYAT,0014100001uMq6hAAC,005UG000001hsRBYAY,MXN,ZONA 4,0,12/03/2024,4,0,Periferica,Muy Bajo,0,2024,3,768000,8.253012048
006UG00000DRblbYAD,0013f000003T9f0AAC,0053f000000ERMNAA4,MXN,ZONA 2,509983,12/03/2024,50,509983,Central,Bajo,10199.66,2024,3,7196842,23.41287394
006UG0000070iZjYAI,0014100001vaxAfAAI,00541000007MjgwAAC,MXN,ZONA 5,600000,12/02/2024,0,600000,Periferica,Bajo,600000,2024,2,1940000,2.233333333
006UG00000BIQKIYA5,0014100001uMrIcAAK,00541000007Mjg5AAC,MXN,ZONA 3,1050000,12/02/2024,19,1050000,Periferica,Medio,55263.15789,2024,2,11490000,10.49
006UG00000D3pxlYAB,001UG00000Fey6UYAR,0058X00000FQzgUQAT,MXN,ZONA 2,0,12/02/2024,0,0,Central,Muy Bajo,0,2024,2,9390526,40.73567111
006UG00000D6PkEYAV,0014100001uNFo7AAG,00541000007MjgQAAS,MXN,ZONA 3,78000,12/02/2024,25,78000,Periferica,Bajo,3120,2024,2,638000,0.595
006UG00000DFNkoYAH,0014100001uMqQMAA0,0053f000000ERMNAA4,MXN,ZONA 2,48000,12/02/2024,12,48000,Central,Muy Bajo,4000,2024,2,7244842,23.57569785
006UG00000DHuUXYA1,001UG00000GLHmJYAX,0052M000008ag3jQAA,MXN,ZONA 5,60000,12/02/2024,100,60000,Periferica,Bajo,600,2024,2,390684,0.484451942
006UG000009k9PhYAI,0014100001l5NzKAAU,005UG000000Q3VJYA0,MXN,ZONA 4,1251260,12/01/2024,0,1251260,Periferica,Medio,1251260,2024,1,5053960,7.981624311
006UG00000AnbAOYAZ,0014100001uMs79AAC,005UG000000Q3VJYA0,MXN,ZONA 4,0,12/01/2024,0,0,Periferica,Muy Bajo,0,2024,1,5053960,7.981624311
0068X00001MO3ZhQAL,0018X00003O7mrxQAB,0058X00000Gotl2QAB,MXN,ZONA 1,0,30/11/2024,0,0,Central,Muy Bajo,0,2024,11,7551366,7.457692308
0068X00001MOe1TQAT,0018X00003NKgS6QAL,0058X00000Gotl2QAB,USD,ZONA 1,35400,30/11/2024,0,715080,Central,Bajo,715080,2024,11,8266446,8.258597285
006UG000006i53lYAA,001UG000007ybDfYAI,0058X00000Gotl2QAB,MXN,ZONA 1,0,30/11/2024,0,0,Central,Muy Bajo,0,2024,11,8266446,8.258597285
006UG000007E9QnYAK,001UG000008cZmYYAU,0053f000000ERMNAA4,MXN,ZONA 2,56580,30/11/2024,0,56580,Central,Bajo,56580,2024,11,7301422,23.76762654
006UG000007uV0KYAU,001UG000009UQ9ZYAW,0058X00000FQMA0QAP,MXN,ZONA 1,10000,30/11/2024,0,10000,Central,Muy Bajo,10000,2024,11,644280,0.015765908
006UG000008hiIxYAI,0014100001uMuPcAAK,0053f000000ERMNAA4,MXN,ZONA 2,457548,30/11/2024,12,457548,Central,Bajo,38129,2024,11,7758970,25.31970475
006UG000008pCtlYAE,0012M00002AAor2QAD,0053f000000ERMNAA4,MXN,ZONA 2,3302920,30/11/2024,0,3302920,Central,Medio,3302920,2024,11,11061890,36.52375363
006UG000008pMupYAE,0013f000004LQi2AAG,0053f000000ERMNAA4,MXN,ZONA 2,250000,30/11/2024,15,250000,Central,Bajo,16666.66667,2024,11,11311890,37.37179483
006UG0000096sbeYAA,001UG00000AijepYAB,005UG000001k86rYAA,MXN,ZONA 1,0,30/11/2024,0,0,Central,Muy Bajo,0,2024,11,1481942.2,9.291265278
006UG000009aYkMYAU,001UG00000Bj8j3YAB,0053f000000ERMNAA4,MXN,ZONA 2,150000,30/11/2024,0,150000,Central,Bajo,150000,2024,11,11461890,37.88061954
006UG000009kKJWYA2,0014100001uMqQ6AAK,0053f000000ERMNAA4,MXN,ZONA 2,100000,30/11/2024,10,100000,Central,Bajo,10000,2024,11,11561890,38.21983602
006UG00000A0io5YAB,001UG00000CGAniYAH,005UG000001k86rYAA,MXN,ZONA 1,0,30/11/2024,70,0,Central,Muy Bajo,0,2024,11,1481942.2,9.291265278
006UG00000A2K06YAF,0014100001uMsdkAAC,0053f000000ERMNAA4,MXN,ZONA 2,500000,30/11/2024,30,500000,Central,Bajo,16666.66667,2024,11,12061890,39.91591841
006UG00000AiOTtYAN,001UG00000D9L5lYAF,0058X00000FQzgUQAT,MXN,ZONA 2,0,30/11/2024,0,0,Central,Muy Bajo,0,2024,11,9390526,40.73567111
006UG00000AJv1dYAD,0014100001uMr4sAAC,00541000002payeAAA,MXN,ZONA 3,5000000,30/11/2024,1168,5000000,Periferica,Medio,4280.821918,2024,11,6264656,19.95202676
006UG00000AqvUHYAZ,001UG000001iMPFYA2,0058X00000F1ld7QAB,MXN,ZONA 3,1000000,30/11/2024,0,1000000,Periferica,Medio,1000000,2024,11,2446500,3.132601351
006UG00000ATtcuYAD,001UG00000CrUsHYAV,00541000002payeAAA,MXN,ZONA 3,0,30/11/2024,0,0,Periferica,Muy Bajo,0,2024,11,6264656,19.95202676
006UG00000AWVsXYAX,001UG00000CuUR7YAN,00541000002payeAAA,MXN,ZONA 3,0,30/11/2024,0,0,Periferica,Muy Bajo,0,2024,11,6264656,19.95202676
006UG00000B0oePYAR,001UG00000Bm4HVYAZ,00541000002payeAAA,MXN,ZONA 3,1078000,30/11/2024,10,1078000,Periferica,Medio,107800,2024,11,7342656,23.55737793
006UG00000B3KdNYAV,0014100001bPujIAAS,00541000002payeAAA,MXN,ZONA 3,240000,30/11/2024,0,240000,Periferica,Bajo,240000,2024,11,7582656,24.36005351
006UG00000B5T6JYAV,001UG00000AH370YAD,005UG000001k86rYAA,USD,ZONA 1,37300,30/11/2024,0,753460,Central,Bajo,753460,2024,11,2235402.2,14.52362639
006UG00000B5X9tYAF,001UG00000AH370YAD,005UG000001k86rYAA,USD,ZONA 1,37300,30/11/2024,0,753460,Central,Bajo,753460,2024,11,2988862.2,19.7559875
006UG00000B5XjNYAV,001UG00000DcOTFYA3,005UG000001k86rYAA,USD,ZONA 1,3500,30/11/2024,0,70700,Central,Bajo,70700,2024,11,3059562.2,20.24695972
006UG00000Ba45CYAR,0014100001uMqQMAA0,0053f000000ERMNAA4,MXN,ZONA 2,158790,30/11/2024,10,158790,Central,Bajo,15879,2024,11,12220680,40.45456026
006UG00000BAVozYAH,0014100001uMsNUAA0,0053f000000ERMNAA4,MXN,ZONA 2,100000,30/11/2024,20,100000,Central,Bajo,5000,2024,11,12320680,40.79377673
006UG00000BCW4DYAX,0013f00000375UAAAY,0053f000000naCIAAY,MXN,ZONA 1,520200,30/11/2024,7,520200,Central,Bajo,74314.28571,2024,11,6847200,11.68
006UG00000Bi09FYAR,0014100001uMrQbAAK,005UG000000Q3VJYA0,MXN,ZONA 4,490000,30/11/2024,20,490000,Periferica,Bajo,24500,2024,11,5543960,8.852425804
006UG00000BiTw2YAF,0014100001uNFozAAG,0058X00000FQzgUQAT,MXN,ZONA 2,0,30/11/2024,0,0,Central,Muy Bajo,0,2024,11,9390526,40.73567111
006UG00000BK7jmYAD,0014100001vcN9NAAU,0052M000008ag3jQAA,MXN,ZONA 5,265500,30/11/2024,21,265500,Periferica,Bajo,12642.85714,2024,11,656184,1.493251869
006UG00000BkjrsYAB,0014100001uNFnnAAG,0053f000000m1eKAAQ,MXN,ZONA 3,1030000,30/11/2024,20,1030000,Periferica,Medio,51500,2024,11,2062000,1.068204614
006UG00000ByN0DYAV,001UG00000CnGfqYAF,005UG000000eQVFYA2,MXN,ZONA 4,400000,30/11/2024,0,400000,Periferica,Bajo,400000,2024,11,1055000,6.275862069
006UG00000ByND7YAN,001UG00000CnGfqYAF,005UG000000eQVFYA2,MXN,ZONA 4,140000,30/11/2024,0,140000,Periferica,Bajo,140000,2024,11,1195000,7.24137931
006UG00000BZ7MrYAL,0014100001uMsNxAAK,005UG000000Q3VJYA0,MXN,ZONA 4,0,30/11/2024,0,0,Periferica,Muy Bajo,0,2024,11,5543960,8.852425804
006UG00000C1UwRYAV,0014100001uMqhlAAC,0052M000008ag3jQAA,MXN,ZONA 5,188500,30/11/2024,0,188500,Periferica,Bajo,188500,2024,11,844684,2.20948082
006UG00000C28qbYAB,0014100001uNFqhAAG,00541000007MjiFAAS,MXN,ZONA 2,162000,30/11/2024,11,162000,Central,Bajo,14727.27273,2024,11,162000,0
006UG00000C28U1YAJ,001UG000009FtqGYAS,005UG000000eQVFYA2,MXN,ZONA 4,200000,30/11/2024,0,200000,Periferica,Bajo,200000,2024,11,1395000,8.620689655
006UG00000CaCDTYA3,0014100001uMq6WAAS,00541000007MjftAAC,MXN,ZONA 2,52988,30/11/2024,0,52988,Central,Bajo,52988,2024,11,1690518,13.32642373
006UG00000CaJICYA3,0014100001uMq6WAAS,00541000007MjftAAC,MXN,ZONA 2,476161,30/11/2024,0,476161,Central,Bajo,476161,2024,11,2166679,17.36168644
006UG00000CDQLzYAP,0014100001vcN90AAE,005UG000000eQVFYA2,MXN,ZONA 4,80000,30/11/2024,0,80000,Periferica,Bajo,80000,2024,11,1475000,9.172413793
006UG00000Crl59YAB,0012M0000257EFMQA2,00541000007MjfrAAC,MXN,ZONA 2,225000,30/11/2024,0,225000,Central,Bajo,225000,2024,11,1275000,0.214285714
006UG00000DFPD7YAP,0014100001uMq6WAAS,00541000007MjftAAC,MXN,ZONA 2,99128,30/11/2024,0,99128,Central,Bajo,99128,2024,11,2265807,18.20175424
006UG0000057BK1YAM,0012M00002ABJqaQAH,00541000007MjfrAAC,MXN,ZONA 2,2200000,29/11/2024,300,2200000,Central,Medio,7333.333333,2024,11,3475000,2.30952381
006UG000005sLNxYAM,0014100001uMqtcAAC,0058X00000GIoK5QAL,MXN,ZONA 4,159850,29/11/2024,48,159850,Periferica,Bajo,3330.208333,2024,11,6709850,4.591541667
006UG000006M7DtYAK,0014100001zzCTpAAM,00541000007MjgwAAC,MXN,ZONA 5,290000,29/11/2024,80,290000,Periferica,Bajo,3625,2024,11,2230000,2.716666667
006UG000007jNhBYAU,0014100001uNFqWAAW,005UG000001hsRBYAY,MXN,ZONA 4,340000,29/11/2024,0,340000,Periferica,Bajo,340000,2024,11,1108000,12.34939759
006UG000007sNRqYAM,0012M00002ABvVXQA1,0058X00000GIoK5QAL,MXN,ZONA 4,153500,29/11/2024,35,153500,Periferica,Bajo,4385.714286,2024,11,6863350,4.719458333
006UG000008lYT4YAM,0014100001uMsDVAA0,0058X00000GIoK5QAL,MXN,ZONA 4,1400000,29/11/2024,30,1400000,Periferica,Medio,46666.66667,2024,11,8263350,5.886125
006UG000008zTGcYAM,0012M00002Cyv8pQAB,0053f000000ERMNAA4,MXN,ZONA 2,150000,29/11/2024,15,150000,Central,Bajo,10000,2024,11,12470680,41.30260145
006UG000009fKwsYAE,0013f0000095o6CAAQ,0058X00000H5RD6QAN,MXN,ZONA 4,1270000,29/11/2024,0,1270000,Periferica,Medio,1270000,2024,11,18645100,20.93541176
006UG00000ACDrlYAH,0013f0000062C5gAAE,0053f000000EybuAAC,MXN,ZONA 3,2400000,29/11/2024,250,2400000,Periferica,Medio,9600,2024,11,2989000,4.074702886
006UG00000ADbdVYAT,0013f000002GMW7AAO,00541000007Mjg5AAC,MXN,ZONA 3,920000,29/11/2024,50,920000,Periferica,Bajo,18400,2024,11,12410000,11.41
006UG00000AoPQUYA3,0014100001vcN8pAAE,00541000007MjgwAAC,MXN,ZONA 5,498000,29/11/2024,15,498000,Periferica,Bajo,33200,2024,11,2728000,3.546666667
006UG00000ARJX4YAP,0014100001uMqH1AAK,00541000007Mjg5AAC,MXN,ZONA 3,400000,29/11/2024,25,400000,Periferica,Bajo,16000,2024,11,12810000,11.81
006UG00000AxFtJYAV,0014100001uNFpBAAW,0053f000000lhfmAAA,MXN,ZONA 5,43659,29/11/2024,0,43659,Periferica,Muy Bajo,43659,2024,11,653659,0.87833046
006UG00000BU6HlYAL,0014100001uMqHdAAK,00541000007Mjg5AAC,MXN,ZONA 3,1138000,29/11/2024,30,1138000,Periferica,Medio,37933.33333,2024,11,13948000,12.948
006UG00000BY8fyYAD,0014100001l5PPmAAM,0053f000000lhfmAAA,MXN,ZONA 5,200000,29/11/2024,0,200000,Periferica,Bajo,200000,2024,11,853659,1.453043103
006UG00000BYiZlYAL,0013f0000095ZAQAA2,0053f000000lhfmAAA,MXN,ZONA 5,250000,29/11/2024,0,250000,Periferica,Bajo,250000,2024,11,1103659,2.171433908
006UG00000CBKpLYAX,0012M00002ABvVXQA1,0058X00000GIoK5QAL,MXN,ZONA 4,1560000,29/11/2024,105,1560000,Periferica,Medio,14857.14286,2024,11,9823350,7.186125
006UG00000CEIW2YAP,0014100001uMsE9AAK,00541000007MjfrAAC,MXN,ZONA 2,0,29/11/2024,0,0,Central,Muy Bajo,0,2024,11,3475000,2.30952381
006UG00000ChCQRYA3,0013f000004XnZNAA0,005UG000001hsRBYAY,MXN,ZONA 4,760000,29/11/2024,20,760000,Periferica,Bajo,38000,2024,11,1868000,21.5060241
006UG00000ComAdYAJ,0013f0000071GdoAAE,00541000007MjgZAAS,MXN,ZONA 3,22500,29/11/2024,15,22500,Periferica,Muy Bajo,1500,2024,11,201600,0.125628141
006UG00000CVFFCYA5,0014100001uMq7VAAS,0058X00000GBaShQAL,MXN,ZONA 2,1200000,29/11/2024,0,1200000,Central,Medio,1200000,2024,11,2044000,2.028148148
006UG00000CVRzVYAX,0014100001uMq7VAAS,0058X00000GBaShQAL,MXN,ZONA 2,160000,29/11/2024,0,160000,Central,Bajo,160000,2024,11,2204000,2.265185185
006UG00000CxmOKYAZ,0018X00003EytDZQAZ,0058X00000GBaShQAL,MXN,ZONA 2,200000,29/11/2024,0,200000,Central,Bajo,200000,2024,11,2404000,2.561481481
006UG00000CZWe1YAH,0014100001U6tGFAAZ,0053f000000mM3KAAU,MXN,ZONA 4,0,29/11/2024,37,0,Periferica,Muy Bajo,0,2024,11,714400,1.581857608
006UG00000D4JW1YAN,001UG00000AXxA4YAL,0058X00000F1ld7QAB,MXN,ZONA 3,1518739,29/11/2024,12,1518739,Periferica,Medio,126561.5833,2024,11,3965239,5.698038851
006UG00000D68gAYAR,0014100001uMr4uAAC,00541000007MjgZAAS,MXN,ZONA 3,298800,29/11/2024,15,298800,Periferica,Bajo,19920,2024,11,500400,1.793969849
006UG00000D6x4LYAR,0012M00002ABvVXQA1,0058X00000GIoK5QAL,MXN,ZONA 4,153500,29/11/2024,33,153500,Periferica,Bajo,4651.515152,2024,11,9976850,7.314041667
006UG00000DE9VNYA1,0013f000009ovH0AAI,0053f000000nxsWAAQ,USD,ZONA 1,20600,29/11/2024,50,416120,Central,Bajo,8322.4,2024,11,6833074.2,0.064846964
